timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1599016224513,4,字典类型详情,200,,系统设置-字典管理 5-1,text,true,,350,300,1,1,http://192.168.2.32:8080/admin/sys/dict/type-detail,4,0,0
1599016224518,6,编辑字典类型 ,200,,系统设置-字典管理 5-1,text,true,,234,384,1,1,http://192.168.2.32:8080/admin/sys/dict/type-edit,6,0,0
1599016224525,12,字典类型项列表 ,200,,系统设置-字典管理 5-1,text,true,,33246,261,1,1,http://192.168.2.32:8080/admin/sys/dict/type-item-list,10,0,0
1599016224539,4,字典类型列表,200,,系统设置-字典管理 5-1,text,true,,2351,298,1,1,http://192.168.2.32:8080/admin/sys/dict/type-list,4,0,0
1599016224544,8,登录,200,HTTP/1.1 200,门户管理-审批意见接口 6-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016224553,7,根据业务ID查询审批意见列表 ,200,,门户管理-审批意见接口 6-1,text,true,,1766,354,1,1,http://192.168.2.32:8080/admin/Opinion/opinion/listOpinion,7,0,1
1599016224562,8,登录,200,HTTP/1.1 200,巡视巡察-集团动态接口 7-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016224572,9,增加单条集团动态 ,200,,巡视巡察-集团动态接口 7-1,text,true,,494,428,1,1,http://192.168.2.32:8080/admin/websit/groupInfo/addPatrolInfo,9,0,0
1599016224582,10,审核集团动态 -退回,200,,巡视巡察-集团动态接口 7-1,text,true,,247,385,1,1,http://192.168.2.32:8080/admin/websit/groupInfo/auditPatrolInfo,10,0,0
1599016224594,7,修改集团动态 ,200,,巡视巡察-集团动态接口 7-1,text,true,,234,459,1,1,http://192.168.2.32:8080/admin/websit/groupInfo/editPatrolInfo,7,0,0
1599016224603,10,审核集团动态 -通过,200,,巡视巡察-集团动态接口 7-1,text,true,,247,382,1,1,http://192.168.2.32:8080/admin/websit/groupInfo/auditPatrolInfo,10,0,0
1599016224619,7,发布集团动态 ,200,,巡视巡察-集团动态接口 7-1,text,true,,241,300,1,1,http://192.168.2.32:8080/admin/websit/groupInfo/publishPatrolInfo,7,0,0
1599016224628,6,查询集团动态信息详情 ,200,,巡视巡察-集团动态接口 7-1,text,true,,530,300,1,1,http://192.168.2.32:8080/admin/websit/groupInfo/getPatrolInfoById,6,0,0
1599016224635,4,查询集团动态信息列表,200,,巡视巡察-集团动态接口 7-1,text,true,,364,426,1,1,http://192.168.2.32:8080/admin/websit/groupInfo/listPatrolInfo,4,0,0
1599016224644,11,删除集团动态 ,200,,巡视巡察-集团动态接口 7-1,text,true,,234,296,1,1,http://192.168.2.32:8080/admin/websit/groupInfo/delPatrolInfo,11,0,0
1599016224657,9,登录,200,HTTP/1.1 200,巡视巡察-中央动态接口 8-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016224667,12,保存中央动态 ,200,,巡视巡察-中央动态接口 8-1,text,true,,348,500,1,1,http://192.168.2.32:8080/admin/websit/centralInfo/saveCentralPatrol,12,0,1
1599016224680,5,查询中央动态信息列表 ,200,,巡视巡察-中央动态接口 8-1,text,true,,1046,354,1,1,http://192.168.2.32:8080/admin/websit/centralInfo/listCentralPatrol,5,0,0
1599016224686,3,中央动态下架 ,200,,巡视巡察-中央动态接口 8-1,text,true,,234,298,1,1,http://192.168.2.32:8080/admin/websit/centralInfo/withdrawCentral,3,0,0
1599016224690,6,中央动态上架 ,200,,巡视巡察-中央动态接口 8-1,text,true,,234,299,1,1,http://192.168.2.32:8080/admin/websit/centralInfo/groundingCentral,6,0,0
1599016224697,4,中央动态下移 ,200,,巡视巡察-中央动态接口 8-1,text,true,,234,294,1,1,http://192.168.2.32:8080/admin/websit/centralInfo/centralDown,4,0,0
1599016224703,11,中央动态上移,200,,巡视巡察-中央动态接口 8-1,text,true,,234,292,1,1,http://192.168.2.32:8080/admin/websit/centralInfo/centralUp,11,0,0
1599016224715,9,删除中央动态 ,200,,巡视巡察-中央动态接口 8-1,text,true,,240,299,1,1,http://192.168.2.32:8080/admin/websit/centralInfo/delCentralPatrol,9,0,0
1599016224730,8,登录,200,HTTP/1.1 200,巡视巡察-北京动态接口 9-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016224741,9,保存单条北京动态 ,200,,巡视巡察-北京动态接口 9-1,text,true,,467,403,1,1,http://192.168.2.32:8080/admin/websit/beijingInfo/savePatrolInfo,9,0,2
1599016224752,6,查询北京动态信息列表 ,200,,巡视巡察-北京动态接口 9-1,text,true,,2727,351,1,1,http://192.168.2.32:8080/admin/websit/beijingInfo/listPatrolInfo,6,0,0
1599016224760,17,北京动态上架 ,200,,巡视巡察-北京动态接口 9-1,text,true,,234,294,1,1,http://192.168.2.32:8080/admin/websit/beijingInfo/groundingBj,17,0,0
1599016224778,6,北京动态下架 ,200,,巡视巡察-北京动态接口 9-1,text,true,,234,293,1,1,http://192.168.2.32:8080/admin/websit/beijingInfo/withdrawBj,6,0,0
1599016224785,5,查询北京动态信息详情,200,,巡视巡察-北京动态接口 9-1,text,true,,490,300,1,1,http://192.168.2.32:8080/admin/websit/beijingInfo/getPatrolInfoById,5,0,0
1599016224791,6,删除北京动态 ,200,,巡视巡察-北京动态接口 9-1,text,true,,240,296,1,1,http://192.168.2.32:8080/admin/websit/beijingInfo/delPatrolInfo,6,0,0
1599016224800,9,登录,200,HTTP/1.1 200,巡视巡察-动态分类信息接口 10-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016224810,11,增加单条动态分类,200,,巡视巡察-动态分类信息接口 10-1,text,true,,348,397,1,1,http://192.168.2.32:8080/admin/websit/centralEx/savePatrolEx,11,0,1
1599016224822,11,动态分类上移 ,200,,巡视巡察-动态分类信息接口 10-1,text,true,,234,287,1,1,http://192.168.2.32:8080/admin/websit/centralEx/moveUp,11,0,0
1599016224834,11,动态分类下移 ,200,,巡视巡察-动态分类信息接口 10-1,text,true,,234,289,1,1,http://192.168.2.32:8080/admin/websit/centralEx/moveDown,11,0,0
1599016224846,5,查询动态分类信息详情,200,,巡视巡察-动态分类信息接口 10-1,text,true,,360,296,1,1,http://192.168.2.32:8080/admin/websit/centralEx/getPatrolExById,5,0,0
1599016224852,6,删除动态分类分类信息 ,200,,巡视巡察-动态分类信息接口 10-1,text,true,,246,290,1,1,http://192.168.2.32:8080/admin/websit/centralEx/delExById,6,0,0
1599016224866,8,登录,200,HTTP/1.1 200,巡视巡察-专题接口 11-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016224876,8,增加单条专题,200,,巡视巡察-专题接口 11-1,text,true,,313,360,1,1,http://192.168.2.32:8080/admin/websit/subject/addSubject,8,0,1
1599016224885,7,修改专题 ,200,,巡视巡察-专题接口 11-1,text,true,,228,398,1,1,http://192.168.2.32:8080/admin/websit/subject/editSubject,7,0,0
1599016224894,13,查询专题信息详情 ,200,,巡视巡察-专题接口 11-1,text,true,,325,295,1,1,http://192.168.2.32:8080/admin/websit/subject/getSubjectById,13,0,0
1599016224909,7,专题上架,200,,巡视巡察-专题接口 11-1,text,true,,228,297,1,1,http://192.168.2.32:8080/admin/websit/subject/groundingSubject,7,0,0
1599016224918,12,专题下架 ,200,,巡视巡察-专题接口 11-1,text,true,,228,296,1,1,http://192.168.2.32:8080/admin/websit/subject/withdrawSubject,12,0,0
1599016224932,42,专题上移 ,200,,巡视巡察-专题接口 11-1,text,true,,228,290,1,1,http://192.168.2.32:8080/admin/websit/subject/subjectUp,42,0,0
1599016224976,63,专题下移 ,200,,巡视巡察-专题接口 11-1,text,true,,228,292,1,1,http://192.168.2.32:8080/admin/websit/subject/subjectDown,63,0,0
1599016225041,4,查询专题下拉列表 ,200,,巡视巡察-专题接口 11-1,text,true,,552,276,1,1,http://192.168.2.32:8080/admin/websit/subject/listAllSubject,4,0,0
1599016225047,6,查询专题信息列表 ,200,,巡视巡察-专题接口 11-1,text,true,,878,353,1,1,http://192.168.2.32:8080/admin/websit/subject/listSubject,6,0,0
1599016225054,22,删除专题 ,200,,巡视巡察-专题接口 11-1,text,true,,228,291,1,1,http://192.168.2.32:8080/admin/websit/subject/delSubject,22,0,0
1599016225084,8,登录,200,HTTP/1.1 200,党纪法规-分类系统接口 12-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016225098,50,增加单条分类系统,200,,党纪法规-分类系统接口 12-1,text,true,,444,419,1,1,http://192.168.2.32:8080/admin/websit/classificationSystem/addClassificationSystemInfo,50,0,1
1599016225154,34,修改分类系统 ,200,,党纪法规-分类系统接口 12-1,text,true,,243,452,1,1,http://192.168.2.32:8080/admin/websit/classificationSystem/editClassificationSystemInfo,34,0,0
1599016225193,110,分类系统信息导入 ,200,,党纪法规-分类系统接口 12-1,text,true,,231,22570,1,1,http://192.168.2.32:8080/admin/websit/classificationSystem/excelImport,110,0,0
1599016225309,4,查询分类系统信息详情 ,200,,党纪法规-分类系统接口 12-1,text,true,,428,327,1,1,http://192.168.2.32:8080/admin/websit/classificationSystem/getClassificationSystemInfoById,4,0,0
1599016225318,18,分类系统信息上架 ,200,,党纪法规-分类系统接口 12-1,text,true,,240,329,1,1,http://192.168.2.32:8080/admin/websit/classificationSystem/groundingClassificationSystemInfo,18,0,0
1599016225343,23,分类系统信息下架 ,200,,党纪法规-分类系统接口 12-1,text,true,,240,328,1,1,http://192.168.2.32:8080/admin/websit/classificationSystem/withdrawClassificationSystemInfo,23,0,0
1599016225372,14,查询分类系统信息列表 ,200,,党纪法规-分类系统接口 12-1,text,true,,373,464,1,1,http://192.168.2.32:8080/admin/websit/classificationSystem/listClassificationSystemInfo,14,0,0
1599016225391,6,删除分类系统 ,200,,党纪法规-分类系统接口 12-1,text,true,,243,323,1,1,http://192.168.2.32:8080/admin/websit/classificationSystem/delClassificationSystemInfo,6,0,0
1599016225439,9,登录,200,HTTP/1.1 200,党纪法规-小贴士接口 13-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016225450,7,增加单条小贴士 ,200,,党纪法规-小贴士接口 13-1,text,true,,472,371,1,1,http://192.168.2.32:8080/admin/websit/tipsInfo/addTip,7,0,1
1599016225458,8,修改小贴士,200,,党纪法规-小贴士接口 13-1,text,true,,222,408,1,1,http://192.168.2.32:8080/admin/websit/tipsInfo/editTip,8,0,0
1599016225467,5,查询小贴士信息详情,200,,党纪法规-小贴士接口 13-1,text,true,,484,292,1,1,http://192.168.2.32:8080/admin/websit/tipsInfo/getTipById,5,0,0
1599016225474,6,小贴士下架 ,200,,党纪法规-小贴士接口 13-1,text,true,,231,293,1,1,http://192.168.2.32:8080/admin/websit/tipsInfo/withdrawTip,6,0,0
1599016225482,6,小贴士上架 ,200,,党纪法规-小贴士接口 13-1,text,true,,231,294,1,1,http://192.168.2.32:8080/admin/websit/tipsInfo/groundingTip,6,0,0
1599016225489,4,查询小贴士信息列表,200,,党纪法规-小贴士接口 13-1,text,true,,361,384,1,1,http://192.168.2.32:8080/admin/websit/tipsInfo/listTip,4,0,0
1599016225495,7,删除小贴士,200,,党纪法规-小贴士接口 13-1,text,true,,231,288,1,1,http://192.168.2.32:8080/admin/websit/tipsInfo/delTip,7,0,0
1599016225508,8,登录,200,HTTP/1.1 200,审查调查-党纪政务处分接口 14-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016225518,6,增加党纪政务处分,200,,审查调查-党纪政务处分接口 14-1,text,true,,222,394,1,1,http://192.168.2.32:8080/admin/review/punishmentReview/addReview,6,0,1
1599016225525,9,审批党纪政务处分-被退回,200,,审查调查-党纪政务处分接口 14-1,text,true,,228,391,1,1,http://192.168.2.32:8080/admin/review/punishmentReview/auditReview,9,0,0
1599016225535,6,修改党纪政务处分 ,200,,审查调查-党纪政务处分接口 14-1,text,true,,222,437,1,1,http://192.168.2.32:8080/admin/review/punishmentReview/editReview,6,0,0
1599016225543,8,审批党纪政务处分-通过,200,,审查调查-党纪政务处分接口 14-1,text,true,,228,385,1,1,http://192.168.2.32:8080/admin/review/punishmentReview/auditReview,8,0,0
1599016225552,3,查询党纪政务处分信息详情,200,,审查调查-党纪政务处分接口 14-1,text,true,,491,303,1,1,http://192.168.2.32:8080/admin/review/punishmentReview/getReviewById,3,0,0
1599016225556,6,查询党纪政务处分信息列表 ,200,,审查调查-党纪政务处分接口 14-1,text,true,,3355,361,1,1,http://192.168.2.32:8080/admin/review/punishmentReview/listReview,6,0,0
1599016225563,7,发布党纪政务审核 ,200,,审查调查-党纪政务处分接口 14-1,text,true,,222,303,1,1,http://192.168.2.32:8080/admin/review/punishmentReview/publishReview,7,0,0
1599016225573,8,登录,200,HTTP/1.1 200,调查评估--问卷调查统计接口 15-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016225583,20,填空题列表下载 ,200,,调查评估--问卷调查统计接口 15-1,text,true,,22408,403,1,1,http://192.168.2.32:8080/admin/websit/assessmentStatistics/exportFillBlank,19,0,1
1599016225605,20,多选下拉列表下载 ,200,,调查评估--问卷调查统计接口 15-1,text,true,,22408,409,1,1,http://192.168.2.32:8080/admin/websit/assessmentStatistics/exportMulDrop,17,0,0
1599016225630,7,问卷调查统计 ,200,,调查评估--问卷调查统计接口 15-1,text,true,,410,380,1,1,http://192.168.2.32:8080/admin/websit/assessmentStatistics/listAssessmentStatistics,7,0,0
1599016225642,5,问卷调查-填空题列表查询 ,200,,调查评估--问卷调查统计接口 15-1,text,true,,374,415,1,1,http://192.168.2.32:8080/admin/websit/assessmentStatistics/listFillBlank,5,0,0
1599016225649,5,问卷调查-多选下拉列表查询 ,200,,调查评估--问卷调查统计接口 15-1,text,true,,377,413,1,1,http://192.168.2.32:8080/admin/websit/assessmentStatistics/listMulDrop,5,0,0
1599016225657,8,登录,200,HTTP/1.1 200,调查评估-试题选项管理接口 16-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016225666,8,增加单条试题选项 ,200,,调查评估-试题选项管理接口 16-1,text,true,,380,444,1,1,http://192.168.2.32:8080/admin/websit/questionOption/saveQuestionOption,8,0,2
1599016225675,3,查询试题选项信息详情  ,200,,调查评估-试题选项管理接口 16-1,text,true,,377,309,1,1,http://192.168.2.32:8080/admin/websit/questionOption/getQuestionOptionById,3,0,0
1599016225680,6,根据问卷内容ID查询试题选项信息列表 ,200,,调查评估-试题选项管理接口 16-1,text,true,,10589,319,1,1,http://192.168.2.32:8080/admin/websit/questionOption/listContentOption,6,0,0
1599016225687,7,根据题库ID查询试题选项信息列表 ,200,,调查评估-试题选项管理接口 16-1,text,true,,11616,319,1,1,http://192.168.2.32:8080/admin/websit/questionOption/listQuestionOption,7,0,0
1599016225704,9,登录,200,HTTP/1.1 200,调查评估-调查问卷内容接口 17-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016225716,18,增加单条调查问卷内容 ,200,,调查评估-调查问卷内容接口 17-1,text,true,,463,709,1,1,http://192.168.2.32:8080/admin/websit/assessmentContent/addAssessmentContent,18,0,2
1599016225737,12,修改调查问卷内容,200,,调查评估-调查问卷内容接口 17-1,text,true,,222,732,1,1,http://192.168.2.32:8080/admin/websit/assessmentContent/editAssessmentContent,12,0,0
1599016225752,5,查询调查问卷内容信息详情 ,200,,调查评估-调查问卷内容接口 17-1,text,true,,783,314,1,1,http://192.168.2.32:8080/admin/websit/assessmentContent/getAssessmentContentById,5,0,0
1599016225759,3,查询调查问卷内容信息列表,200,,调查评估-调查问卷内容接口 17-1,text,true,,250,311,1,1,http://192.168.2.32:8080/admin/websit/assessmentContent/listAssessmentContent,3,0,0
1599016225767,8,登录,200,HTTP/1.1 200,调查评估-问卷调查接口 18-1,text,true,,244,0,1,1,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016225779,14,增加单条问卷调查 ,200,,调查评估-问卷调查接口 18-1,text,true,,510,454,1,1,http://192.168.2.32:8080/admin/websit/assessment/addAssessment,14,0,1
1599016225796,2,保存问卷调查题目,200,,调查评估-问卷调查接口 18-1,text,false,"Test failed: text expected to contain /""code"":""0""/",243,784,1,1,http://192.168.2.32:8080/admin/websit/assessment/saveContentsByAssessment,2,0,0
1599016225801,1,提交问卷调查,200,,调查评估-问卷调查接口 18-1,text,false,"Test failed: text expected to contain /""code"":""0""/",243,775,1,1,http://192.168.2.32:8080/admin/websit/assessment/submitAssessment,1,0,0
1599016225804,4,审核问卷调查 -不通过,200,,调查评估-问卷调查接口 18-1,text,false,"Test failed: text expected to contain /""code"":""0""/",245,387,1,1,http://192.168.2.32:8080/admin/websit/assessment/auditAssessment,4,0,0
1599016225810,7,修改问卷调查 ,200,,调查评估-问卷调查接口 18-1,text,true,,234,488,1,1,http://192.168.2.32:8080/admin/websit/assessment/editAssessment,7,0,0
1599016225821,4,审核问卷调查-通过,200,,调查评估-问卷调查接口 18-1,text,false,"Test failed: text expected to contain /""code"":""0""/",245,381,1,1,http://192.168.2.32:8080/admin/websit/assessment/auditAssessment,4,0,0
1599016225828,5,预览，查询问卷调查信息详情 ,200,,调查评估-问卷调查接口 18-1,text,true,,519,299,1,1,http://192.168.2.32:8080/admin/websit/assessment/getAssessmentById,5,0,0
1599016225836,5,查询问卷调查二维码 ,200,,调查评估-问卷调查接口 18-1,text,true,,359,295,1,1,http://192.168.2.32:8080/admin/websit/assessment/getRqcodeById,5,0,0
1599016225844,9,查询问卷调查信息列表,200,,调查评估-问卷调查接口 18-1,text,true,,3479,395,1,1,http://192.168.2.32:8080/admin/websit/assessment/listAssessment,9,0,0
1599016225861,5,发布调查问卷,200,,调查评估-问卷调查接口 18-1,text,false,"Test failed: text expected to contain /""code"":""0""/",257,299,1,2,http://192.168.2.32:8080/admin/websit/assessment/publishAssessment,4,0,0
1599016225873,8,登录,200,HTTP/1.1 200,调查评估-题库管理接口 19-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016225882,10,保存题库试题,200,,调查评估-题库管理接口 19-1,text,true,,494,648,1,2,http://192.168.2.32:8080/admin/websit/questionBank/saveQuestion,10,0,1
1599016225894,5,查询题库试题信息详情 ,200,,调查评估-题库管理接口 19-1,text,true,,488,299,1,2,http://192.168.2.32:8080/admin/websit/questionBank/getQuestionById,5,0,0
1599016225900,7,查询题库试题信息列表 ,200,,调查评估-题库管理接口 19-1,text,true,,1645,375,1,2,http://192.168.2.32:8080/admin/websit/questionBank/listQuestion,7,0,0
1599016225909,17,问卷调查从题库添加，查询列表,200,,调查评估-题库管理接口 19-1,text,true,,3720,383,1,2,http://192.168.2.32:8080/admin/websit/questionBank/listFromQuestionBank,17,0,0
1599016225928,43,题库生成问卷调查 ,200,,调查评估-题库管理接口 19-1,text,true,,515,483,1,2,http://192.168.2.32:8080/admin/websit/questionBank/addAssessmentFromQuestionBank,43,0,0
1599016225974,9,登录,200,HTTP/1.1 200,调查评估-举报图片和说明管理接口 20-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016226007,10,登录,200,HTTP/1.1 200,系统设置-用户管理 1-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,10,0,0
1599016225985,54,网上举报法律法规,200,,调查评估-举报图片和说明管理接口 20-1,text,true,,143472,328,1,2,http://192.168.2.32:8080/admin/websit/complainSeting/listAllComplainLaw,42,0,1
1599016226018,21,新增用户,200,HTTP/1.1 200,系统设置-用户管理 1-1,text,true,,222,0,1,2,http://192.168.2.32:8080/admin/sys/user/add,21,0,0
1599016226042,9,组织树,200,HTTP/1.1 200,系统设置-用户管理 1-1,text,true,,2867,0,1,2,http://192.168.2.32:8080/admin/sys/user/org-tree,9,0,0
1599016226052,3,角色下拉列表 ,200,HTTP/1.1 200,系统设置-用户管理 1-1,text,true,,228,0,1,2,http://192.168.2.32:8080/admin/sys/user/role-list,3,0,0
1599016226056,24,编辑用户 ,200,HTTP/1.1 200,系统设置-用户管理 1-1,text,true,,222,0,1,2,http://192.168.2.32:8080/admin/sys/user/edit,24,0,0
1599016226040,41,网上举报法律法规提交 ,200,,调查评估-举报图片和说明管理接口 20-1,text,true,,249,338,1,2,http://192.168.2.32:8080/admin/websit/complainSeting/addComplainLaw,41,0,0
1599016226081,12,用户详情,200,HTTP/1.1 200,系统设置-用户管理 1-1,text,true,,477,0,1,2,http://192.168.2.32:8080/admin/sys/user/detail,12,0,0
1599016226094,12,删除用户,200,HTTP/1.1 200,系统设置-用户管理 1-1,text,true,,210,0,1,2,http://192.168.2.32:8080/admin/sys/user/remove,12,0,0
1599016226081,40,添加举报相关法律-分类系统信息列表 ,200,,调查评估-举报图片和说明管理接口 20-1,text,true,,34605,368,1,2,http://192.168.2.32:8080/admin/websit/complainSeting/listClassification,38,0,0
1599016226110,11,用户登录,200,HTTP/1.1 200,系统设置-个人中心 2-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,11,0,0
1599016226122,4,查询举报图片和说明信息详情 ,200,,调查评估-举报图片和说明管理接口 20-1,text,true,,373,285,1,2,http://192.168.2.32:8080/admin/websit/complainSeting/getComplainSeting,4,0,0
1599016226122,5,个人详情,200,,系统设置-个人中心 2-1,text,true,,453,253,1,2,http://192.168.2.32:8080/admin/sys/self/detail,5,0,1
1599016226127,7,编辑个人详情,200,,系统设置-个人中心 2-1,text,true,,234,344,1,2,http://192.168.2.32:8080/admin/sys/self/edit,7,0,0
1599016226134,9,修改个人密码,200,,系统设置-个人中心 2-1,text,true,,234,304,1,2,http://192.168.2.32:8080/admin/sys/self/modifyPwd,9,0,0
1599016226147,10,用户登录,200,HTTP/1.1 200,系统设置-个人中心 2-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,10,0,0
1599016226158,6,个人权限信息,200,,系统设置-个人中心 2-1,text,true,,1790,256,1,2,http://192.168.2.32:8080/admin/sys/self/authority,6,0,0
1599016226164,3,用户登出,200,,系统设置-个人中心 2-1,text,true,,222,253,1,2,http://192.168.2.32:8080/admin/sys/self/logout,3,0,0
1599016226127,50,网上举报法律法规下移  ,200,,调查评估-举报图片和说明管理接口 20-1,text,true,,222,294,1,2,http://192.168.2.32:8080/admin/websit/complainSeting/moveDown,50,0,0
1599016226178,2,网上举报法律法规上移 ,200,,调查评估-举报图片和说明管理接口 20-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,292,1,2,http://192.168.2.32:8080/admin/websit/complainSeting/moveUp,2,0,0
1599016226172,9,登录,200,HTTP/1.1 200,系统设置-组织架构 3-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016226181,2,保存网上举报 ,200,,调查评估-举报图片和说明管理接口 20-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,368,1,2,http://192.168.2.32:8080/admin/websit/complainSeting/saveComplainOnLine,2,0,0
1599016226183,2,保存二维码举报 ,200,,调查评估-举报图片和说明管理接口 20-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,345,1,2,http://192.168.2.32:8080/admin/websit/complainSeting/saveComplainRqCode,2,0,0
1599016226185,2,删除网上举报法律法规 ,200,,调查评估-举报图片和说明管理接口 20-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,300,1,2,http://192.168.2.32:8080/admin/websit/complainSeting/delComplainLaw,2,0,0
1599016226190,9,登录,200,HTTP/1.1 200,调查评估-工作评估接口 21-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016226182,18,新建组织,200,,系统设置-组织架构 3-1,text,true,,228,476,1,2,http://192.168.2.32:8080/admin/sys/org/add,18,0,1
1599016226200,5,编辑组织,200,HTTP/1.1 200,系统设置-组织架构 3-1,text,false,"Test failed: text expected to contain /""code"":""0""/",223,0,1,2,http://192.168.2.32:8080/admin/sys/org/edit,5,0,0
1599016226201,9,增加单条工作评估 ,200,,调查评估-工作评估接口 21-1,text,true,,222,637,1,2,http://192.168.2.32:8080/admin/websit/jobAssessment/addJobAssessment,9,0,0
1599016226206,1,删除组织,200,,系统设置-组织架构 3-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,278,1,2,http://192.168.2.32:8080/admin/sys/org/remove,1,0,0
1599016226212,1,组织树,200,,系统设置-组织架构 3-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,250,1,2,http://192.168.2.32:8080/admin/sys/org/tree,1,0,0
1599016226215,2,组织树形列表 ,200,,系统设置-组织架构 3-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,281,1,2,http://192.168.2.32:8080/admin/sys/org/treelist,2,0,0
1599016226218,1,组织类型列表 ,200,,系统设置-组织架构 3-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,271,1,2,http://192.168.2.32:8080/admin/sys/org/typelist,1,0,0
1599016226212,7,提交工作评估  ,200,,调查评估-工作评估接口 21-1,text,true,,222,304,1,2,http://192.168.2.32:8080/admin/websit/jobAssessment/submitJobAssessment,7,0,0
1599016226222,9,登录,200,HTTP/1.1 200,系统设置-角色管理 4-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016226222,9,审核工作评估-不通过,200,,调查评估-工作评估接口 21-1,text,true,,228,385,1,2,http://192.168.2.32:8080/admin/websit/jobAssessment/auditJobAssessment,9,0,0
1599016226233,1,修改工作评估 ,200,,调查评估-工作评估接口 21-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,584,1,2,http://192.168.2.32:8080/admin/websit/jobAssessment/editJobAssessment,1,0,0
1599016226236,1,提交工作评估  ,200,,调查评估-工作评估接口 21-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,304,1,2,http://192.168.2.32:8080/admin/websit/jobAssessment/submitJobAssessment,1,0,0
1599016226239,1,审核工作评估-通过,200,,调查评估-工作评估接口 21-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,387,1,2,http://192.168.2.32:8080/admin/websit/jobAssessment/auditJobAssessment,1,0,0
1599016226241,2,查询工作评估信息详情 ,200,,调查评估-工作评估接口 21-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,305,1,2,http://192.168.2.32:8080/admin/websit/jobAssessment/getJobAssessmentById,2,0,0
1599016226233,12,新建角色,200,,系统设置-角色管理 4-1,text,true,,234,503,1,2,http://192.168.2.32:8080/admin/sys/role/add,12,0,1
1599016226244,1,查询工作评估列表,200,,调查评估-工作评估接口 21-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,365,1,2,http://192.168.2.32:8080/admin/websit/jobAssessment/listJobAssessment,1,0,0
1599016226247,1,工作评估统计分析 ,200,,调查评估-工作评估接口 21-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,299,1,2,http://192.168.2.32:8080/admin/websit/jobAssessment/workStatistics,1,0,0
1599016226250,1,统计分析查看意见列表 ,200,,调查评估-工作评估接口 21-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,331,1,2,http://192.168.2.32:8080/admin/websit/jobAssessment/opinion,1,0,0
1599016226253,2,统计分析意见列表下载 ,200,,调查评估-工作评估接口 21-1,,false,Test failed: headers expected to contain /Content-Disposition: attachment;filename/,121,293,1,2,http://192.168.2.32:8080/admin/websit/jobAssessment/download,2,0,0
1599016226257,9,登录,200,HTTP/1.1 200,风险防控-思想道德风险接口 22-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016226245,27,权限分配 ,200,,系统设置-角色管理 4-1,text,true,,234,364,1,2,http://192.168.2.32:8080/admin/sys/role/authority,27,0,0
